index,target,tags,irrelevant_tags
3919,0,car | drive | headlight | hydrant | license plate | parking meter | road | tree,tree | hydrant | parking meter | road | headlight
5264,1,animal | car | country lane | driveway | fence | path | jump | lush | park | pick up | ramp | road | rural | suv | white,jump | lush | country lane | fence | ramp | animal | park | road | rural | path | white
2092,0,alley | building | car | flip | green | jump | license plate | lift | narrow | park | road | stop sign | stunt | traffic sign,jump | building | green | flip | narrow | park | traffic sign | stunt | alley | road | stop sign | lift
6822,1,animal | blanket | bull | car | cow | drive | pick up | road | rural | snow | snowy | stand | suv | truck,cow | road | bull | blanket | snow | animal | stand | snowy | rural
3861,0,car | desert | desert road | dirt field | dirt road | dirt track | drive | flip | fly | jump | land | license plate | lift | plain | rural | sand | sedan | silver | sky | stunt | suv,jump | land | plain | silver | sand | flip | dirt track | dirt field | desert | desert road | dirt road | stunt | fly | lift | rural | sky
5224,1,car | drive | hay | license plate | load | pick up | red | road | rural | sack | straw hat | suv,hay | red | load | straw hat | road | rural | sack
2853,0,alley | blue | brick building | building | car | convertible | model car | narrow | park | stop sign | toy car,narrow | brick building | blue | park | alley | stop sign | building
5555,1,animal | bull | car | cattle | trumpet | cow | pick up | pole | road | stand | stick | suv | tree | truck | white,cattle | cow | tree | stick | bull | trumpet | animal | stand | pole | road | white
6151,1,car | trumpet | desert | desert road | flip | fly | highway | goat | jump | pick up | ram | road | sheep | stunt | suv | trick | truck | vehicle,jump | sheep | goat | ram | trick | trumpet | flip | desert | desert road | stunt | fly | highway | road
3299,0,car | curb | driveway | house | house exterior | meter | park | parking meter | pole | stone | toy car | yellow,stone | yellow | house | parking meter | park | pole | house exterior | curb | meter
4613,1,animal | car | cow | donkey | drive | graze | pick up | road | rural | sky | suv,cow | donkey | animal | road | rural | graze | sky
5712,1,brown | building | car | horse | graze | office building | red | road | stand | suv,horse | brown | red | office building | stand | road | graze | building
3519,0,car | curb | driveway | path | home | jump | house | house exterior | park | sale | sedan | white,jump | sale | house | home | park | house exterior | path | curb | white
6588,1,car | dog | leash | license plate | park | road | suv | tree | white,tree | leash | dog | park | road | white
4928,1,car | desert | desert road | dirt field | dirt road | dirt track | drive | jeep | minivan | park | road | suv | terrain | van | vehicle,terrain | dirt track | dirt field | desert | dirt road | desert road | park | road
2100,0,building | car | figurine | sign | street sign,figurine | street sign | sign | building
3327,0,car | driveway | home | house | house exterior | red | sign | stop sign | street sign | sports car,street sign | sign | home | house | red | house exterior | stop sign
7512,1,animal | car | drive | lamb | license plate | mountain path | ram | road | rural | sheep | silver | suv,sheep | ram | silver | lamb | animal | mountain path | road | rural
7912,1,car | dirt field | dirt road | dirt track | drive | fence | land | park | road | stone | rural | silver | suv,land | stone | silver | dirt track | fence | dirt field | dirt road | park | road | rural
641,0,blue | car | curb | drive | house exterior | park | photo | road | rural | silver,silver | photo | blue | park | house exterior | road | rural | curb
2205,0,attach | car | driveway | garage | garage door | green | home | house | house exterior | hydrant | lift | park,hydrant | garage door | green | garage | home | house | park | attach | house exterior | lift
2716,0,accident | building | car | flip | hydrant | lift | park | red,hydrant | flip | red | park | lift | building
4264,1,car | drive | path | forest | green | lift | lush | pick up | pole | red | road | road sign | rural | sign | street sign | suv | tree | truck | wood,lush | street sign | tree | sign | road sign | forest | road | green | red | pole | wood | rural | path | lift
6433,1,autumn forest | car | curve | flip | fly | jump | lift | mountain path | pick up | road | silver | stunt | suv | trick | truck,autumn forest | jump | silver | trick | flip | curve | mountain path | stunt | fly | road | lift
6838,1,animal | car | dirt road | dirt track | goat | hill | hillside | lamb | mountain path | park | ram | road | sheep | sky | stand | suv | white,sheep | goat | ram | dirt track | hill | lamb | dirt road | animal | mountain path | hillside | park | stand | road | sky | white
5039,1,animal | bull | cattle | cow | desert | desert road | hill | hillside | plectrum | pick up | plain | stand | terrain | truck | white,cattle | cow | plain | plectrum | bull | terrain | hill | desert | desert road | animal | hillside | stand | white
6522,1,car | desert | desert road | dirt road | dirt track | drive | jeep | license plate | mountain | mountain path | park | road | silver | suv | terrain | vehicle,silver | terrain | dirt track | desert | dirt road | desert road | mountain | mountain path | park | road
2497,0,blanket | snowstorm | car | graveyard | coupe | flip | fly | grave | jump | snow | snowy | sports car | winter | yellow,jump | yellow | grave | graveyard | flip | coupe | blanket | snow | snowstorm | fly | snowy | winter
7352,1,animal | car | path | goat | jump | jeep | lamb | lift | pick up | road | sheep | stand | suv | tree | truck | white,jump | sheep | goat | tree | lamb | animal | stand | road | path | white | lift
1189,0,blue | car | curb | driveway | flip | home | jump | house | house exterior | hydrant | park | road | suv,jump | hydrant | flip | home | house | blue | park | house exterior | road | curb
7312,1,animal | autumn forest | car | path | forest | forest path | forest road | park | pick up | road | suv | truck | white | wood,autumn forest | forest | forest road | forest path | wood | animal | park | road | path | white
6157,1,animal | blue | car | desert | desert road | dirt road | dirt track | drive | lift | pick up | ram | road | sheep | suv | truck | walk,sheep | ram | walk | dirt track | desert | blue | animal | desert road | dirt road | road | lift
4359,1,blanket | car | drive | flip | jump | license plate | pole | red | road | snow | snowy | suv | tree | wood,jump | tree | road | flip | blanket | snow | red | wood | pole | snowy
1159,0,car | driveway | garage | house | house exterior | lift | pole | stop light | traffic light,stop light | traffic light | garage | house | pole | house exterior | lift
7263,1,animal | bull | cattle | cow | desert | desert road | dirt field | dirt track | drive | land | pick up | plain | red | sand | terrain | truck | yak,cattle | cow | land | plain | sand | bull | terrain | dirt track | dirt field | desert | desert road | animal | red | yak
1347,0,car | driveway | flip | home | jump | house | house exterior | lift | red,jump | flip | house | home | red | house exterior | lift
4442,1,animal | bull | car | cattle | couple | cow | jeep | park | pick up | road | stand | suv | tree | truck | walk | wood,cattle | cow | tree | road | couple | bull | walk | animal | park | stand | wood
1938,0,car | driveway | flip | garage | garage door | home | jump | house | house exterior | lift | park | sedan | stunt,jump | garage door | flip | garage | home | house | park | stunt | house exterior | lift
4476,1,animal | bison | buffalo | bull | car | dirt road | drive | horse | jeep | lush | pull | road | rural | suv | truck | vehicle,lush | bull | horse | dirt road | animal | buffalo | pull | bison | road | rural
4219,1,attach | canyon | car | dirt road | drive | hillside | jeep | license plate | minivan | mountain path | park | pole | road | stone | rocky | suv | terrain | trail | vehicle | white,rocky | stone | terrain | canyon | trail | dirt road | mountain path | hillside | park | pole | attach | road | white
5849,1,animal | bison | buffalo | bull | car | cow | cross | drive | graze | road | rural | sedan | suv | white,cow | bull | animal | buffalo | bison | cross | road | rural | graze | white
680,0,car | driveway | grass | home | jump | house | house exterior | lawn | park | red | yard,jump | grass | lawn | house | home | red | yard | park | house exterior
839,0,blue | car | dirt road | dirt track | drive | path | grass | lush | park | road | rural | sedan,lush | grass | dirt track | dirt road | blue | park | road | rural | path
5216,1,animal | bull | car | cliff | cow | curve | hillside | jump | mountain | mountain path | road | silver | stand | suv,cow | jump | silver | bull | animal | cliff | curve | hillside | mountain | mountain path | stand | road
