class,tags
5,"['field', 'eye', 'scooter', 'floor mat', 'screen door', 'glass door', 'grassy', 'pet', 'wildflower', 'tulip', 'jump', 'bone', 'drink', 'mouth', 'wear', 'overall', 'wig', 'curb', 'chihuahua', 'open', 'ribbon', 'photo', 'drawer', 'dog bed', 'animal', 'mound', 'figurine', 'park', 'paper', 'stool', 'shoe', 'kitchen floor', 'curtain', 'tree', 'white', 'side table', 'dandelion', 'pen', 'hardwood floor', 'leash', 'walk', 'tub', 'toy', 'kiss', 'lay', 'crown', 'blanket', 'table', 'plank', 'headscarf', 'boot', 'hairbrush', 'squat', 'miniature', 'purple', 'bed', 'string', 'sleep', 'girl', 'bar stool', 'pot', 'man', 'doll', 'cigarette', 'nose', 'magazine', 'running shoe', 'enclosure', 'creek', 'sand box', 'garden', 'beagle', 'lake', 'barrel', 'bin', 'blue', 'break', 'tiara', 'sandal', 'hand', 'stump', 'fur', 'relax', 'award', 'tree trunk', 'dirt track', 'shirt', 'water', 'plant', 'couple', 'poppy', 'pine', 'arm', 'lap', 'tire', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'brown', 'out', 'paw', 'dirt field', 'hug', 'foot', 'picnic table', 'dirt road', 'brush', 'bath mat', 'soda', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'lick', 'robe', 'branch', 'path', 'stand', 'wood floor', 'baseball glove', 'book cover', 'boy', 'cage', 'woman', 'mark', 'dress', 'child', 'pad', 'sand', 'lawn', 'lush', 'tail', 'closet', 'cocker', 'green', 'pencil', 'ledge', 'goggles', 'couch', 'smell', 'pose', 'door', 'window sill', 'carry', 'land', 'beverage', 'slipper', 'black', 'judge', 'log', 'beach towel', 'plaque', 'sit', 'pint', 'basket', 'glass table', 'bag', 'costume', 'play', 'catch', 'rail', 'slide', 'comb', 'tan', 'dog', 'wood', 'throw pillow', 'curl', 'quilt', 'floor', 'doormat', 'yard', 'tie', 'stack', 'flower', 'pavement', 'bite', 'head', 'red', 'stare', 'ball', 'weed', 'chair', 'person', 'hair', 'container', 'fence', 'cat bed', 'stick', 'window', 'beer', 'twig', 'pillow']"
116,"['field', 'eye', 'floor mat', 'screen door', 'glass door', 'grassy', 'pet', 'jump', 'writing', 'attach', 'wood wall', 'mouth', 'wear', 'trophy', 'gray', 'rocky', 'paling', 'chihuahua', 'open', 'ribbon', 'drawer', 'sculpture', 'dog bed', 'animal', 'chase', 'baby elephant', 'figurine', 'trophy cup', 'stool', 'kitchen floor', 'tree', 'white', 'ivy', 'pink', 'dog breed', 'leash', 'walk', 'toy', 'sign', 'kneel', 'backdrop', 'lay', 'cone', 'forehead', 'stormy', 'table', 'blanket', 'plank', 'contest', 'face', 'squat', 'miniature', 'cloth', 'bookshelf', 'bed', 'girl', 'portrait', 'pot', 'man', 'cat', 'dresser', 'sweatshirt', 'nose', 'ear', 'enclosure', 'beagle', 'lake', 'kitchen table', 'blue', 'cloudy', 'bush', 'gravel', 'hillside', 'hand', 'fur', 'relax', 'dirt track', 'shirt', 'water', 'couple', 'plant', 'lap', 'tile wall', 'bedcover', 'carpet', 'chalice', 'stone', 'vegetation', 'brown', 'paw', 'dirt field', 'banana tree', 'patch', 'dirt road', 'brush', 'trainer', 'yellow', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'lick', 'greenery', 'sky', 'path', 'stand', 'bronze statue', 'wood floor', 'woman', 'cage', 'shake', 'vet', 'greyhound', 'dress', 'pad', 'muzzle', 'sand', 'lawn', 'lush', 'tail', 'sleeping bag', 'green', 'hang', 'ledge', 'goggles', 'couch', 'bureau', 'dress shirt', 'door', 'black', 'judge', 'log', 'sit', 'sweater', 'cabinet', 'play', 'catch', 'rail', 'wrestle', 'garage door', 'run', 'dog', 'sea', 'piggy bank', 'statue', 'floor', 'doormat', 'car', 'yard', 'pavement', 'head', 'bite', 'red', 'stare', 'dry', 'chair', 'person', 'fence', 'doberman', 'stick', 'window', 'building', 'alcohol', 'stretch', 'pillow']"
37,"['field', 'screen door', 'glass door', 'grassy', 'pet', 'attach', 'wear', 'mouth', 'gray', 'paling', 'pointer', 'photo', 'dog bed', 'animal', 'figurine', 'computer', 'shoe', 'stool', 'kitchen floor', 'machine gun', 'toy gun', 'tree', 'computer monitor', 'white', 'binocular', 'pink', 'vehicle', 'hardwood floor', 'dog breed', 'back', 'leash', 'walk', 'toy', 'sign', 'lay', 'seat belt', 'telescope', 'blanket', 'table', 'bench', 'computer screen', 'contest', 'squat', 'miniature', 'food', 'street corner', 'bed', 'string', 'sleep', 'girl', 'computer desk', 'sock', 'candy cane', 'weapon', 'denim jacket', 'man', 'gun', 'radiator', 'sweatshirt', 'doll', 'cardigan', 'nose', 'wash', 'beagle', 'strap', 'seat', 'shotgun', 'kitchen table', 'barrel', 'bin', 'blue', 'pole', 'gravel', 'hillside', 'hand', 'stump', 'trail', 'fur', 'wet', 'dirt track', 'porch', 'shirt', 'bean bag chair', 'pine', 'gym', 'lap', 'teddy', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'snow', 'hug', 'hunt', 'foot', 'ramp', 'stocking', 'patch', 'dirt road', 'picnic table', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'path', 'well', 'stand', 'deck', 'wood floor', 'tray', 'woman', 'boy', 'drawing', 'dress', 'child', 'pad', 'lawn', 'poster', 'lush', 'tail', 'green', 'hang', 'ledge', 'couch', 'pose', 'folding chair', 'bend', 'christmas tree', 'black', 'plaza', 'judge', 'log', 'sit', 'sweater', 'car seat', 'play', 'catch', 'rail', 'dog', 'wood', 'sea', 'dot', 'rifle', 'car window', 'floor', 'car', 'yard', 'christmas hat', 'pavement', 'head', 'red', 'stare', 'footprint', 'ball', 'road', 'chair', 'person', 'fence', 'bath', 'smile', 'headboard', 'sleepwear', 'cat bed', 'window', 'building', 'bush', 'pillow', 'footstall']"
105,"['field', 'screen door', 'rocking chair', 'glass door', 'grassy', 'pet', 'bone', 'hill', 'mouth', 'wear', 'open', 'backyard', 'drawer', 'dog bed', 'animal', 'chase', 'park', 'shed', 'stool', 'kitchen floor', 'corgi', 'herd', 'winter', 'tree', 'white', 'side table', 'pumpkin', 'pen', 'pink', 'straw', 'hardwood floor', 'shore', 'dog breed', 'leash', 'walk', 'suspension bridge', 'rope bridge', 'toy', 'kneel', 'lay', 'blanket', 'table', 'squat', 'lamb', 'food', 'bookshelf', 'bed', 'sleep', 'girl', 'computer desk', 'man', 'cat', 'laboratory', 'pasture', 'nose', 'area', 'enclosure', 'garden', 'living room', 'lake', 'hedge', 'balustrade', 'sheep', 'blue', 'pole', 'sheepdog', 'hillside', 'sandal', 'porch', 'fur', 'relax', 'wet', 'umbrella', 'tree trunk', 'couple', 'water', 'room', 'house', 'tile', 'lap', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'snow', 'short', 'snowy', 'hug', 'foot', 'ramp', 'picnic table', 'beach', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'picture frame', 'hut', 'path', 'dog house', 'stand', 'deck', 'wood floor', 'baseball glove', 'jeans', 'woman', 'cage', 'boy', 'boardwalk', 'child', 'pad', 'sand', 'lawn', 'tennis net', 'lush', 'tail', 'golden retriever', 'closet', 'green', 'hang', 'bear', 'ledge', 'goggles', 'couch', 'hay', 'palm tree', 'pose', 'bureau', 'folding chair', 'black', 'fireplace', 'judge', 'log', 'sit', 'cabinet', 'glass table', 'house exterior', 'play', 'bridge', 'catch', 'rail', 'wrestle', 'wave', 'rainforest', 'run', 'laptop', 'dog', 'wood', 'fishing pole', 'curl', 'sea', 'quilt', 'graze', 'floor', 'retriever', 'car', 'yard', 'tie', 'flower', 'christmas hat', 'pavement', 'bite', 'red', 'stare', 'baseball hat', 'ball', 'chair', 'person', 'fence', 'infant bed', 'coast', 'stick', 'husky', 'window', 'building', 'hide', 'bush', 'twig', 'pillow']"
82,"['field', 'stair', 'grassy', 'poodle', 'pet', 'jump', 'mouth', 'wear', 'overall', 'gray', 'cart', 'curb', 'open', 'antler', 'photo', 'animal', 'wagon', 'park', 'scarf', 'stool', 'kitchen floor', 'tree', 'swing', 'dandelion', 'hardwood floor', 'dog breed', 'leash', 'walk', 'cape', 'tub', 'toy', 'sign', 'bow tie', 'swinge', 'backdrop', 'lay', 'crown', 'blanket', 'contest', 'pant', 'beard', 'finish line', 'squat', 'miniature', 'purple', 'cloth', 'poncho', 'string', 'glass house', 'girl', 'man', 'cement', 'nose', 'enclosure', 'beagle', 'barrier', 'living room', 'kitchen table', 'barrel', 'hedge', 'balustrade', 'tape', 'obstacle course', 'blue', 'pole', 'bush', 'sheepdog', 'tiara', 'stump', 'porch', 'jacket', 'relax', 'schnauzer', 'dirt track', 'fur', 'couple', 'wet', 'plant', 'party hat', 'water', 'tree trunk', 'pool', 'arm', 'lap', 'tire', 'carpet', 'armchair', 'stone', 'brown', 'paw', 'course', 'dirt field', 'snow', 'snowy', 'hug', 'donkey', 'patch', 'tube', 'yellow', 'doorway', 'grass', 'boulder', 'mat', 'neckband', 'lick', 'sky', 'hula hoop', 'stand', 'deck', 'wood floor', 'tray', 'woman', 'boy', 'boardwalk', 'dress', 'child', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'medal', 'ledge', 'couch', 'plastic', 'pose', 'dinning table', 'concrete', 'black', 'judge', 'log', 'sit', 'costume', 'play', 'catch', 'rail', 'jumpsuit', 'windshield', 'run', 'dog', 'wood', 'sea', 'car window', 'floor', 'car', 'yard', 'tie', 'christmas hat', 'toddler', 'pavement', 'red', 'stare', 'road', 'chair', 'person', 'fence', 'container', 'bath', 'shadow', 'smile', 'pony', 'hurdle', 'cane', 'hose', 'ring', 'sleepwear', 'mountain', 'pug', 'headdress']"
80,"['field', 'stair', 'river', 'grassy', 'pet', 'motorcycle', 'shoreline', 'jump', 'mouth', 'wear', 'rocky', 'paling', 'ribbon', 'backyard', 'drawer', 'animal', 'chase', 'park', 'stool', 'kitchen floor', 'shoe', 'corgi', 'winter', 'tree', 'teething ring', 'white', 'pen', 'dog breed', 'leash', 'walk', 'toy', 'lily', 'backdrop', 'lay', 'blanket', 'wet', 'swim', 'squat', 'purple', 'pond', 'string', 'bed', 'girl', 'sock', 'pot', 'man', 'riverbed', 'dresser', 'nose', 'enclosure', 'creek', 'living room', 'strap', 'autumn leave', 'barrier', 'lake', 'kitchen table', 'obstacle course', 'blue', 'pole', 'sheepdog', 'hillside', 'christmas', 'brick', 'stump', 'porch', 'fur', 'relax', 'dirt track', 'umbrella', 'tree trunk', 'couple', 'water', 'plant', 'jacket', 'tile', 'lap', 'tire', 'tile wall', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'course', 'dirt field', 'snow', 'snowy', 'pillar', 'patch', 'dirt road', 'beach', 'yellow', 'doorway', 'grass', 'surfboard', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'picture frame', 'path', 'stand', 'deck', 'woman', 'cage', 'rust', 'pad', 'muzzle', 'lawn', 'wool', 'lush', 'tail', 'green', 'hang', 'pomeranian', 'ledge', 'couch', 'smell', 'plastic', 'pose', 'bureau', 'hat', 'christmas tree', 'mud', 'dinning table', 'concrete', 'Border collie', 'black', 'slipper', 'judge', 'manhole cover', 'sit', 'sweater', 'play', 'golf cart', 'catch', 'rail', 'wrestle', 'shepherd', 'run', 'tan', 'dog', 'bottle', 'wood', 'sea', 'quilt', 'floor', 'car', 'yard', 'crowd', 'flower', 'christmas hat', 'pavement', 'head', 'bite', 'red', 'stare', 'ball', 'weed', 'road', 'mulch', 'chair', 'person', 'fence', 'close-up', 'line', 'hurdle', 'stick', 'hide', 'twig', 'wall', 'football', 'pillow']"
117,"['field', 'grassy', 'pet', 'hill', 'mouth', 'rocky', 'curb', 'chihuahua', 'open', 'fox', 'animal', 'kitchen floor', 'corgi', 'tree', 'teething ring', 'white', 'dandelion', 'pen', 'pink', 'hardwood floor', 'back', 'leash', 'walk', 'tub', 'toy', 'stretch', 'shiba inu', 'lay', 'seat belt', 'debris', 'blanket', 'squat', 'bubble', 'post', 'food', 'sleep', 'terrain', 'girl', 'man', 'area', 'enclosure', 'strap', 'seat', 'break', 'bush', 'pole', 'hillside', 'stump', 'trail', 'fur', 'relax', 'wet', 'tree trunk', 'dirt track', 'couple', 'water', 'plant', 'driftwood', 'lap', 'tile wall', 'carpet', 'stone', 'vegetation', 'brown', 'paw', 'dirt field', 'forest', 'patch', 'picnic table', 'beach', 'dirt road', 'brush', 'twig', 'yellow', 'grass', 'boulder', 'mat', 'lick', 'neckband', 'sky', 'path', 'hut', 'dog house', 'stand', 'deck', 'wood floor', 'den', 'cage', 'woman', 'kitchen counter', 'boy', 'bathroom', 'child', 'roll', 'sand', 'coyote', 'rock formation', 'lush', 'tail', 'green', 'hang', 'ledge', 'couch', 'net', 'land', 'black', 'log', 'sit', 'car seat', 'shepherd', 'run', 'tan', 'dog', 'wood', 'sea', 'car window', 'floor', 'car', 'yard', 'pavement', 'head', 'red', 'stare', 'weed', 'road', 'dry', 'chair', 'fawn', 'fence', 'close-up', 'bath', 'shadow', 'fall', 'coast', 'sleepwear', 'zoo', 'stick', 'husky', 'hide', 'jungle', 'sun', 'curl', 'pillow']"
19,"['field', 'suv', 'cowboy hat', 'neck', 'grassy', 'pet', 'wildflower', 'motorboat', 'bone', 'yurt', 'jump', 'beer bottle', 'wear', 'mouth', 'gray', 'curb', 'open', 'photo', 'backyard', 'dog bed', 'sculpture', 'chase', 'animal', 'aircraft carrier', 'fight', 'park', 'scarf', 'shed', 'stool', 'teach', 'sunglasses', 'tree', 'canopy', 'white', 'dandelion', 'pen', 'vehicle', 'straw', 'dog breed', 'back', 'leash', 'walk', 'cape', 'toy', 'sign', 'grandfather', 'gathering', 'lay', 'cone', 'blanket', 'tent', 'boot', 'finish line', 'christmas light', 'miniature', 'bus stop', 'lamb', 'cloth', 'food', 'basement', 'decorate', 'street corner', 'bed', 'sleep', 'girl', 'pot', 'parking lot', 'man', 'dresser', 'sweatshirt', 'nose', 'world', 'enclosure', 'beagle', 'seat', 'crowded', 'lake', 'kitchen table', 'bin', 'obstacle course', 'boat', 'talk', 'pole', 'sheepdog', 'hillside', 'gravel', 'iris', 'sandal', 'wet', 'trail', 'relax', 'jacket', 'dirt track', 'porch', 'couple', 'water', 'shirt', 'plant', 'sun hat', 'room', 'bunk bed', 'lap', 'bedcover', 'carpet', 'armchair', 'parade', 'brown', 'shop window', 'paw', 'out', 'dirt field', 'snow', 'snowy', 'donkey', 'pillar', 'picnic table', 'dirt road', 'trainer', 'yellow', 'hassock', 'brick building', 'grass', 'doorway', 'exit', 'mat', 'comfort', 'vessel', 'skeleton', 'neckband', 'lick', 'path', 'terrace', 'stand', 'puddle', 'deck', 'dog house', 'woman', 'cage', 'boy', 'shake', 'vet', 'greyhound', 'dress', 'mule', 'lab coat', 'child', 'pad', 'lawn', 'lush', 'tail', 'conversation', 'green', 'hang', 'ledge', 'goggles', 'hay', 'couch', 'pose', 'folding chair', 'bureau', 'mud', 'bend', 'stethoscope', 'door', 'graveyard', 'dinning table', 'black', 'judge', 'log', 'sit', 'sweater', 'grave', 'car seat', 'tunnel', 'play', 'catch', 'rail', 'wrestle', 'shepherd', 'coat', 'run', 'night', 'dog', 'tan', 'wood', 'bottle', 'quilt', 'car window', 'floor', 'car', 'display', 'yard', 'fair', 'crowd', 'flower', 'ride', 'store', 'pavement', 'head', 'bite', 'red', 'stare', 'stone building', 'road', 'chair', 'person', 'fence', 'shadow', 'wreath', 'storefront', 'husky', 'window', 'beer', 'building', 'tinsel', 'pillow']"
25,"['field', 'floor mat', 'screen door', 'rocking chair', 'competitor', 'glass door', 'grassy', 'pet', 'jump', 'hill', 'mouth', 'wear', 'rocky', 'gray', 'wig', 'chihuahua', 'open', 'pointer', 'bib', 'photo', 'wheat field', 'dog bed', 'chase', 'fight', 'animal', 'park', 'stool', 'shoe', 'winter', 'tree', 'canopy', 'white', 'race', 'hardwood floor', 'dog breed', 'camera', 'leash', 'walk', 'cape', 'toy', 'kiss', 'bow tie', 'kneel', 'campsite', 'lay', 'blanket', 'table', 'contest', 'tent', 'squat', 'miniature', 'check', 'cloth', 'bookshelf', 'trio', 'life jacket', 'bed', 'sleep', 'girl', 'counter top', 'dog collar', 'man', 'sweatshirt', 'doll', 'nose', 'area', 'enclosure', 'beagle', 'living room', 'strap', 'lake', 'obstacle course', 'arena', 'hillside', 'vest', 'porch', 'fur', 'relax', 'dirt track', 'shirt', 'water', 'couple', 'plant', 'room', 'gym', 'lap', 'number', 'teddy', 'stuff', 'carpet', 'armchair', 'stone', 'brown', 'out', 'paw', 'dirt field', 'snow', 'snowy', 'hug', 'take', 'pillar', 'patch', 'dirt road', 'beach', 'picnic table', 'brush', 'trainer', 'yellow', 'doorway', 'grass', 'mat', 'yoga mat', 'autumn forest', 'neckband', 'lick', 'path', 'bookcase', 'dog house', 'stand', 'wood floor', 'woman', 'cage', 'kitchen counter', 'camp', 'greyhound', 'dachshund', 'dress', 'frame', 'pad', 'tennis', 'muzzle', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'goggles', 'couch', 'smell', 'pose', 'folding chair', 'bureau', 'food court', 'bend', 'desert', 'land', 'picture', 'black', 'judge', 'safety vest', 'sit', 'house exterior', 'play', 'wind', 'catch', 'rail', 'slide', 'wrestle', 'run', 'tan', 'dog', 'wood', 'dot', 'sea', 'floor', 'doormat', 'retriever', 'yard', 'give', 'pavement', 'red', 'stare', 'ball', 'road', 'chair', 'person', 'hair', 'fence', 'close-up', 'shadow', 'smile', 'infant bed', 'coast', 'stick', 'blow', 'husky', 'stall', 'bush', 'pillow']"
43,"['field', 'eye', 'grassy', 'poodle', 'pet', 'hill', 'mouth', 'wear', 'gray', 'rocky', 'open', 'razor', 'dog bed', 'chase', 'animal', 'stool', 'kitchen floor', 'curtain', 'tree', 'white', 'hardwood floor', 'leash', 'walk', 'cape', 'toy', 'kiss', 'bow tie', 'kneel', 'backdrop', 'lay', 'blanket', 'table', 'bench', 'plank', 'snowball', 'contest', 'squat', 'miniature', 'food', 'cloth', 'bookshelf', 'spray', 'bed', 'plate', 'man', 'sweatshirt', 'cement', 'nose', 'enclosure', 'beagle', 'kitchen table', 'hedge', 'obstacle course', 'break', 'arena', 'bush', 'gravel', 'hillside', 'hand', 'stump', 'trail', 'fur', 'relax', 'dirt track', 'tree trunk', 'couple', 'shirt', 'plant', 'pine', 'tile', 'arm', 'lap', 'wall lamp', 'stuff', 'carpet', 'armchair', 'stone', 'vegetation', 'park bench', 'brown', 'paw', 'dirt field', 'snow', 'hug', 'ramp', 'patch', 'dirt road', 'picnic table', 'brush', 'tube', 'yellow', 'hassock', 'lamp', 'grass', 'doorway', 'mat', 'neckband', 'lick', 'path', 'branch', 'stand', 'wood floor', 'woman', 'cage', 'boy', 'studio', 'pad', 'lush', 'tail', 'green', 'hang', 'ledge', 'couch', 'smell', 'pose', 'mud', 'cut', 'land', 'dinning table', 'concrete', 'black', 'judge', 'log', 'sit', 'sweater', 'daisy', 'glass table', 'play', 'wind', 'catch', 'comb', 'run', 'tan', 'dog', 'wood', 'floor', 'plaid', 'yard', 'tie', 'pavement', 'head', 'red', 'stare', 'mulch', 'weed', 'road', 'evergreen', 'chair', 'person', 'fence', 'hair', 'shadow', 'smile', 'fall', 'cane', 'cat bed', 'stick', 'sun', 'twig', 'pillow', 'footstall']"
42,"['field', 'eye', 'stair', 'rocking chair', 'neck', 'grassy', 'pet', 'wildflower', 'motorcycle', 'mouth', 'wear', 'gray', 'computer chair', 'chihuahua', 'open', 'bib', 'drawer', 'dog bed', 'animal', 'chase', 'stool', 'kitchen floor', 'shoe', 'curtain', 'white', 'pink', 'hardwood floor', 'fern', 'dog breed', 'leash', 'walk', 'cape', 'toy', 'sign', 'lay', 'cone', 'blanket', 'table', 'clothe', 'boot', 'bandage', 'santa claus', 'purple', 'funnel', 'dock', 'cloth', 'string', 'bed', 'sleep', 'man', 'dresser', 'doll', 'sweatshirt', 'ear', 'wash', 'beagle', 'living room', 'lake', 'kitchen table', 'balustrade', 'blue', 'break', 'christmas', 'gravel', 'raincoat', 'hillside', 'hand', 'porch', 'fur', 'relax', 'wet', 'party hat', 'shirt', 'couple', 'plant', 'water', 'toilet paper', 'room', 'birthday', 'lap', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'lavender', 'vegetation', 'park bench', 'brown', 'paw', 'vacuum', 'snow', 'picnic table', 'brush', 'yellow', 'bow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'greenery', 'laundry', 'robe', 'dog house', 'stand', 'deck', 'wood floor', 'woman', 'kitchen counter', 'cage', 'boardwalk', 'hardwood', 'dress', 'paper towel', 'pad', 'roll', 'lawn', 'lush', 'tail', 'closet', 'green', 'hang', 'driveway', 'ledge', 'couch', 'hay', 'plastic', 'bureau', 'folding chair', 'shovel', 'carry', 'frisbee', 'dinning table', 'black', 'log', 'tissue', 'sit', 'cabinet', 'duffel', 'sweater', 'bag', 'play', 'catch', 'rail', 'shepherd', 'comb', 'lilac', 'night', 'dog', 'tan', 'office chair', 'rope', 'quilt', 'floor', 'christmas hat', 'flower', 'tarp', 'pavement', 'head', 'bite', 'red', 'stare', 'ball', 'weed', 'chair', 'person', 'hair', 'shadow', 'line', 'cat bed', 'stick', 'surgery', 'hide', 'bush', 'pillow']"
3,"['field', 'eye', 'screen door', 'stair', 'neck', 'glass door', 'grassy', 'pet', 'bone', 'mouth', 'wear', 'gray', 'cart', 'computer chair', 'chihuahua', 'ribbon', 'bib', 'dog bed', 'personal flotation device', 'animal', 'washer', 'computer', 'park', 'toy gun', 'stool', 'kitchen floor', 'corgi', 'curtain', 'teething ring', 'computer monitor', 'white', 'pen', 'pink', 'hardwood floor', 'back', 'leash', 'walk', 'tablecloth', 'tub', 'toy', 'box', 'bow tie', 'lay', 'keyboard', 'blanket', 'table', 'backpack', 'bench', 'headscarf', 'swim', 'laptop keyboard', 'computer screen', 'face', 'check', 'purple', 'food', 'cloth', 'life jacket', 'bed', 'string', 'girl', 'computer desk', 'sock', 'plate', 'man', 'fork', 'dog food', 'sweatshirt', 'doll', 'dresser', 'nose', 'area', 'enclosure', 'wash', 'desktop', 'living room', 'seat', 'office supply', 'kitchen table', 'bin', 'balustrade', 'blue', 'salon', 'gravel', 'christmas', 'vest', 'hand', 'porch', 'fur', 'relax', 'shirt', 'water', 'monitor', 'couple', 'toilet paper', 'room', 'tile', 'lap', 'home appliance', 'teddy', 'crate', 'stuff', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'paw', 'dirt field', 'push', 'laundry basket', 'foot', 'take', 'picnic table', 'patch', 'yellow', 'hassock', 'doorway', 'grass', 'boulder', 'eat', 'lamp', 'mat', 'snowman', 'neckband', 'laundry', 'lick', 'path', 'cardboard box', 'dog house', 'stand', 'deck', 'wood floor', 'cage', 'woman', 'dress', 'paper towel', 'pad', 'roll', 'sand', 'lush', 'tail', 'washing machine', 'closet', 'green', 'hang', 'pomeranian', 'ledge', 'goggles', 'couch', 'smell', 'orange', 'satin', 'bureau', 'bulldog', 'window sill', 'desktop computer', 'crack', 'dinning table', 'black', 'fireplace', 'judge', 'safety vest', 'sit', 'basket', 'cabinet', 'car seat', 'sweater', 'soap', 'bag', 'play', 'office desk', 'catch', 'knot', 'tan', 'dog', 'laptop', 'bottle', 'office chair', 'floor', 'tangerine', 'doormat', 'car', 'yard', 'flower', 'christmas hat', 'shopping cart', 'pavement', 'bite', 'red', 'stare', 'chair', 'person', 'fence', 'hair', 'treat', 'bath', 'apron', 'stick', 'pug', 'hide', 'pillow']"
